GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",305,69,214,67,165,64,49,43,36,38,13,20,91,44,77,44,14,16
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",266,76,183,74,178,74,5,9,5,9,0,12,83,50,77,53,6,10
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",349,74,243,79,243,79,0,12,0,12,0,12,106,59,71,50,35,35
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",244,79,219,81,140,54,79,61,9,16,70,60,25,18,16,17,9,15
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",499,98,403,105,342,101,61,45,23,21,38,37,96,45,96,45,0,12
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",356,79,222,68,115,46,107,54,42,45,65,41,134,57,109,55,25,24
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",464,73,333,71,275,73,58,40,30,30,28,25,131,49,108,45,23,21
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",618,115,376,109,344,111,32,32,14,22,18,23,242,91,214,89,28,32
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",338,119,246,105,203,107,43,36,10,12,33,32,92,84,61,71,31,38
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",83,47,65,40,44,37,21,17,13,11,8,12,18,29,0,12,18,29
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",78,47,23,18,15,15,8,12,0,12,8,12,55,46,39,41,16,20
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",476,96,354,90,264,81,90,72,53,55,37,48,122,45,59,40,63,35
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",333,98,161,70,72,51,89,64,17,27,72,60,172,88,145,80,27,42
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",393,65,271,53,232,46,39,28,13,20,26,17,122,44,73,35,49,26
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",240,45,157,41,140,39,17,17,4,7,13,15,83,40,74,40,9,13
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",238,75,161,82,121,78,40,43,8,13,32,41,77,47,77,47,0,12
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",172,63,125,55,103,53,22,28,12,20,10,17,47,47,38,45,9,14
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",219,66,154,60,115,56,39,30,9,15,30,27,65,33,65,33,0,12
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",129,63,24,23,24,23,0,12,0,12,0,12,105,61,84,55,21,24
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",274,81,125,54,112,48,13,19,0,12,13,19,149,65,104,66,45,50
1500000US060371032001,060371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California",385,109,247,83,193,76,54,38,28,32,26,28,138,102,95,94,43,42
1500000US060371032002,060371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California",461,115,236,97,186,95,50,40,26,30,24,27,225,96,157,87,68,46
1500000US060371032003,060371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California",379,132,154,66,112,61,42,34,42,34,0,12,225,122,194,122,31,35
1500000US060371033001,060371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California",463,81,302,78,247,74,55,47,20,25,35,40,161,61,100,47,61,44
1500000US060371033002,060371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California",546,95,334,74,275,73,59,33,24,25,35,28,212,76,176,72,36,30
1500000US060371034001,060371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California",355,115,167,101,155,98,12,20,0,12,12,20,188,89,122,75,66,63
1500000US060371034002,060371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California",230,81,158,57,131,56,27,29,0,12,27,29,72,59,72,59,0,12
1500000US060371034003,060371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California",279,84,234,84,166,64,68,69,38,61,30,33,45,53,45,53,0,12
1500000US060371034004,060371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California",353,102,194,72,184,69,10,17,0,12,10,17,159,80,145,77,14,23
1500000US060371034005,060371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California",662,144,396,120,279,106,117,81,29,34,88,84,266,101,184,74,82,80
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",29,23,29,23,23,21,6,10,0,12,6,10,0,12,0,12,0,12
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",20,20,20,20,20,20,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",18,16,10,16,10,16,0,12,0,12,0,12,8,13,8,13,0,12
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",84,43,68,39,8,11,60,36,27,32,33,36,16,19,16,19,0,12
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",21,34,0,12,0,12,0,12,0,12,0,12,21,34,21,34,0,12
1500000US060371041082,060371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California",62,42,18,20,7,12,11,17,11,17,0,12,44,39,25,23,19,32
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",8,13,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",74,38,58,38,49,36,9,13,0,12,9,13,16,20,10,16,6,12
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",168,54,101,39,77,36,24,25,19,23,5,8,67,45,10,16,57,46
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",184,82,97,51,76,54,21,22,15,19,6,10,87,77,36,32,51,74
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",20,23,0,12,0,12,0,12,0,12,0,12,20,23,20,23,0,12
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",6,9,6,9,0,12,6,9,6,9,0,12,0,12,0,12,0,12
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",68,46,48,37,12,18,36,32,17,18,19,28,20,26,17,25,3,6
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043103,060371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California",26,25,21,25,21,25,0,12,0,12,0,12,5,7,5,7,0,12
1500000US060371043201,060371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043202,060371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California",18,28,0,12,0,12,0,12,0,12,0,12,18,28,18,28,0,12
1500000US060371043203,060371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043204,060371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044011,060371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California",9,15,9,15,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044012,060371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California",6,9,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12
1500000US060371044031,060371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California",21,24,21,24,21,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044032,060371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California",9,14,0,12,0,12,0,12,0,12,0,12,9,14,9,14,0,12
1500000US060371044041,060371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California",19,23,14,22,0,12,14,22,0,12,14,22,5,7,5,7,0,12
1500000US060371044042,060371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California",17,17,17,17,4,8,13,16,0,12,13,16,0,12,0,12,0,12
1500000US060371045001,060371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371045002,060371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California",20,22,12,16,4,7,8,15,8,15,0,12,8,14,8,14,0,12
1500000US060371046101,060371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California",23,20,0,12,0,12,0,12,0,12,0,12,23,20,18,18,5,9
1500000US060371046102,060371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California",9,13,9,13,9,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371046201,060371046201,"Block Group 1, Census Tract 1046.20, Los Angeles County, California",3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371046202,060371046202,"Block Group 2, Census Tract 1046.20, Los Angeles County, California",25,24,25,24,16,20,9,13,9,13,0,12,0,12,0,12,0,12
1500000US060371047011,060371047011,"Block Group 1, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047012,060371047012,"Block Group 2, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047013,060371047013,"Block Group 3, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047031,060371047031,"Block Group 1, Census Tract 1047.03, Los Angeles County, California",9,13,0,12,0,12,0,12,0,12,0,12,9,13,9,13,0,12
1500000US060371047032,060371047032,"Block Group 2, Census Tract 1047.03, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047041,060371047041,"Block Group 1, Census Tract 1047.04, Los Angeles County, California",115,56,37,32,31,29,6,9,0,12,6,9,78,53,21,19,57,50
1500000US060371048101,060371048101,"Block Group 1, Census Tract 1048.10, Los Angeles County, California",12,13,5,8,5,8,0,12,0,12,0,12,7,10,7,10,0,12
1500000US060371048102,060371048102,"Block Group 2, Census Tract 1048.10, Los Angeles County, California",22,27,22,27,0,12,22,27,0,12,22,27,0,12,0,12,0,12
1500000US060371048103,060371048103,"Block Group 3, Census Tract 1048.10, Los Angeles County, California",17,28,17,28,17,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371048211,060371048211,"Block Group 1, Census Tract 1048.21, Los Angeles County, California",66,43,20,23,20,23,0,12,0,12,0,12,46,39,29,27,17,28
1500000US060371048212,060371048212,"Block Group 2, Census Tract 1048.21, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371048221,060371048221,"Block Group 1, Census Tract 1048.22, Los Angeles County, California",36,29,19,23,12,19,7,11,0,12,7,11,17,16,17,16,0,12
1500000US060371060101,060371060101,"Block Group 1, Census Tract 1060.10, Los Angeles County, California",319,65,235,63,149,42,86,64,64,54,22,28,84,46,63,37,21,25
1500000US060371060201,060371060201,"Block Group 1, Census Tract 1060.20, Los Angeles County, California",93,40,80,42,72,43,8,13,0,12,8,13,13,14,7,11,6,9
1500000US060371060202,060371060202,"Block Group 2, Census Tract 1060.20, Los Angeles County, California",227,73,135,50,102,45,33,25,15,18,18,18,92,57,87,54,5,10
1500000US060371061111,060371061111,"Block Group 1, Census Tract 1061.11, Los Angeles County, California",274,85,158,73,114,54,44,53,15,23,29,47,116,64,83,56,33,27
1500000US060371061112,060371061112,"Block Group 2, Census Tract 1061.11, Los Angeles County, California",236,83,174,83,126,74,48,44,18,22,30,39,62,39,27,25,35,27
1500000US060371061121,060371061121,"Block Group 1, Census Tract 1061.12, Los Angeles County, California",95,53,50,30,24,23,26,21,6,9,20,19,45,47,39,47,6,11
1500000US060371061122,060371061122,"Block Group 2, Census Tract 1061.12, Los Angeles County, California",225,54,173,51,144,55,29,25,14,16,15,20,52,36,27,25,25,27
1500000US060371061131,060371061131,"Block Group 1, Census Tract 1061.13, Los Angeles County, California",180,58,149,57,120,55,29,23,7,9,22,22,31,25,31,25,0,12
1500000US060371061132,060371061132,"Block Group 2, Census Tract 1061.13, Los Angeles County, California",84,41,53,36,53,36,0,12,0,12,0,12,31,25,31,25,0,12
1500000US060371061141,060371061141,"Block Group 1, Census Tract 1061.14, Los Angeles County, California",238,74,162,63,73,46,89,49,38,41,51,39,76,52,67,50,9,13
1500000US060371061142,060371061142,"Block Group 2, Census Tract 1061.14, Los Angeles County, California",6,10,0,12,0,12,0,12,0,12,0,12,6,10,6,10,0,12
1500000US060371064031,060371064031,"Block Group 1, Census Tract 1064.03, Los Angeles County, California",48,23,22,18,9,10,13,15,0,12,13,15,26,15,23,14,3,7
1500000US060371064032,060371064032,"Block Group 2, Census Tract 1064.03, Los Angeles County, California",14,15,6,10,5,8,1,5,0,12,1,5,8,12,8,12,0,12
1500000US060371064033,060371064033,"Block Group 3, Census Tract 1064.03, Los Angeles County, California",92,55,37,27,21,19,16,18,0,12,16,18,55,50,55,50,0,12
1500000US060371064051,060371064051,"Block Group 1, Census Tract 1064.05, Los Angeles County, California",53,47,19,20,10,16,9,13,0,12,9,13,34,44,8,13,26,42
1500000US060371064052,060371064052,"Block Group 2, Census Tract 1064.05, Los Angeles County, California",87,48,48,42,18,23,30,35,30,35,0,12,39,27,39,27,0,12
1500000US060371064053,060371064053,"Block Group 3, Census Tract 1064.05, Los Angeles County, California",44,38,9,15,0,12,9,15,0,12,9,15,35,36,35,36,0,12
1500000US060371064061,060371064061,"Block Group 1, Census Tract 1064.06, Los Angeles County, California",329,87,219,90,172,93,47,48,22,33,25,32,110,62,94,52,16,25
1500000US060371064062,060371064062,"Block Group 2, Census Tract 1064.06, Los Angeles County, California",52,47,52,47,42,45,10,16,0,12,10,16,0,12,0,12,0,12
1500000US060371064063,060371064063,"Block Group 3, Census Tract 1064.06, Los Angeles County, California",68,42,27,31,27,31,0,12,0,12,0,12,41,29,41,29,0,12
1500000US060371064071,060371064071,"Block Group 1, Census Tract 1064.07, Los Angeles County, California",70,39,0,12,0,12,0,12,0,12,0,12,70,39,15,17,55,34
1500000US060371064072,060371064072,"Block Group 2, Census Tract 1064.07, Los Angeles County, California",108,62,78,64,13,19,65,60,15,23,50,55,30,25,30,25,0,12
1500000US060371064081,060371064081,"Block Group 1, Census Tract 1064.08, Los Angeles County, California",71,32,42,28,35,27,7,10,0,12,7,10,29,27,20,23,9,15
1500000US060371064082,060371064082,"Block Group 2, Census Tract 1064.08, Los Angeles County, California",10,14,10,14,10,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371065101,060371065101,"Block Group 1, Census Tract 1065.10, Los Angeles County, California",79,47,54,43,54,43,0,12,0,12,0,12,25,22,25,22,0,12
1500000US060371065102,060371065102,"Block Group 2, Census Tract 1065.10, Los Angeles County, California",136,65,88,54,58,36,30,38,22,36,8,13,48,42,26,33,22,25
1500000US060371065103,060371065103,"Block Group 3, Census Tract 1065.10, Los Angeles County, California",201,84,108,57,96,55,12,18,0,12,12,18,93,67,61,55,32,29
1500000US060371065201,060371065201,"Block Group 1, Census Tract 1065.20, Los Angeles County, California",114,54,76,49,63,46,13,17,13,17,0,12,38,24,31,21,7,11
1500000US060371065202,060371065202,"Block Group 2, Census Tract 1065.20, Los Angeles County, California",141,53,79,45,37,30,42,38,0,12,42,38,62,40,36,28,26,26
1500000US060371065203,060371065203,"Block Group 3, Census Tract 1065.20, Los Angeles County, California",36,39,36,39,5,9,31,38,23,35,8,13,0,12,0,12,0,12
1500000US060371066031,060371066031,"Block Group 1, Census Tract 1066.03, Los Angeles County, California",342,77,296,73,237,76,59,27,21,14,38,27,46,30,46,30,0,12
1500000US060371066032,060371066032,"Block Group 2, Census Tract 1066.03, Los Angeles County, California",293,64,269,66,235,62,34,30,18,21,16,20,24,16,19,14,5,7
1500000US060371066041,060371066041,"Block Group 1, Census Tract 1066.04, Los Angeles County, California",12,20,12,20,0,12,12,20,12,20,0,12,0,12,0,12,0,12
1500000US060371066042,060371066042,"Block Group 2, Census Tract 1066.04, Los Angeles County, California",54,40,35,33,35,33,0,12,0,12,0,12,19,24,12,19,7,12
1500000US060371066043,060371066043,"Block Group 3, Census Tract 1066.04, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066044,060371066044,"Block Group 4, Census Tract 1066.04, Los Angeles County, California",73,36,45,26,30,26,15,24,0,12,15,24,28,26,20,22,8,12
1500000US060371066411,060371066411,"Block Group 1, Census Tract 1066.41, Los Angeles County, California",493,64,430,65,381,59,49,33,16,22,33,23,63,42,55,39,8,9
1500000US060371066421,060371066421,"Block Group 1, Census Tract 1066.42, Los Angeles County, California",279,70,201,63,168,61,33,24,22,23,11,14,78,54,78,54,0,12
1500000US060371066422,060371066422,"Block Group 2, Census Tract 1066.42, Los Angeles County, California",238,49,216,49,195,47,21,18,14,17,7,11,22,20,13,15,9,13
1500000US060371066423,060371066423,"Block Group 3, Census Tract 1066.42, Los Angeles County, California",180,45,137,42,101,44,36,28,8,11,28,26,43,35,43,35,0,12
1500000US060371066431,060371066431,"Block Group 1, Census Tract 1066.43, Los Angeles County, California",514,95,433,91,363,90,70,50,13,16,57,48,81,52,49,33,32,40
1500000US060371066432,060371066432,"Block Group 2, Census Tract 1066.43, Los Angeles County, California",182,70,129,66,129,66,0,12,0,12,0,12,53,44,46,43,7,12
1500000US060371066433,060371066433,"Block Group 3, Census Tract 1066.43, Los Angeles County, California",135,53,104,51,74,47,30,23,7,11,23,19,31,21,19,17,12,18
1500000US060371066451,060371066451,"Block Group 1, Census Tract 1066.45, Los Angeles County, California",196,57,176,57,159,56,17,19,9,15,8,12,20,24,20,24,0,12
1500000US060371066452,060371066452,"Block Group 2, Census Tract 1066.45, Los Angeles County, California",635,72,523,80,451,90,72,41,24,28,48,35,112,51,92,51,20,22
1500000US060371066461,060371066461,"Block Group 1, Census Tract 1066.46, Los Angeles County, California",392,63,308,60,200,50,108,52,7,10,101,52,84,40,79,40,5,7
1500000US060371066462,060371066462,"Block Group 2, Census Tract 1066.46, Los Angeles County, California",141,51,101,48,75,35,26,32,0,12,26,32,40,34,20,17,20,31
1500000US060371066481,060371066481,"Block Group 1, Census Tract 1066.48, Los Angeles County, California",47,28,19,18,13,15,6,10,0,12,6,10,28,23,15,16,13,18
1500000US060371066482,060371066482,"Block Group 2, Census Tract 1066.48, Los Angeles County, California",23,26,23,26,23,26,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066491,060371066491,"Block Group 1, Census Tract 1066.49, Los Angeles County, California",37,27,26,25,26,25,0,12,0,12,0,12,11,11,11,11,0,12
1500000US060371066492,060371066492,"Block Group 2, Census Tract 1066.49, Los Angeles County, California",92,49,56,31,43,26,13,16,0,12,13,16,36,44,0,12,36,44
1500000US060371070101,060371070101,"Block Group 1, Census Tract 1070.10, Los Angeles County, California",102,46,40,28,25,23,15,16,15,16,0,12,62,43,58,42,4,6
1500000US060371070201,060371070201,"Block Group 1, Census Tract 1070.20, Los Angeles County, California",104,66,78,62,63,55,15,25,0,12,15,25,26,26,26,26,0,12
1500000US060371070202,060371070202,"Block Group 2, Census Tract 1070.20, Los Angeles County, California",23,18,10,15,0,12,10,15,0,12,10,15,13,20,13,20,0,12
1500000US060371081011,060371081011,"Block Group 1, Census Tract 1081.01, Los Angeles County, California",575,41,390,62,362,59,28,24,11,12,17,20,185,58,170,56,15,14
1500000US060371081021,060371081021,"Block Group 1, Census Tract 1081.02, Los Angeles County, California",734,87,608,85,424,71,184,77,79,53,105,68,126,51,110,46,16,17
1500000US060371081031,060371081031,"Block Group 1, Census Tract 1081.03, Los Angeles County, California",357,74,253,74,186,65,67,47,46,36,21,32,104,48,93,44,11,18
1500000US060371081032,060371081032,"Block Group 2, Census Tract 1081.03, Los Angeles County, California",275,68,275,68,257,66,18,21,0,12,18,21,0,12,0,12,0,12
1500000US060371081041,060371081041,"Block Group 1, Census Tract 1081.04, Los Angeles County, California",420,44,362,43,295,50,67,32,40,36,27,31,58,30,54,28,4,7
1500000US060371082011,060371082011,"Block Group 1, Census Tract 1082.01, Los Angeles County, California",414,101,338,105,203,77,135,82,54,42,81,66,76,50,60,43,16,24
1500000US060371082012,060371082012,"Block Group 2, Census Tract 1082.01, Los Angeles County, California",405,106,357,101,313,99,44,45,0,12,44,45,48,36,48,36,0,12
1500000US060371082021,060371082021,"Block Group 1, Census Tract 1082.02, Los Angeles County, California",1009,165,702,150,609,149,93,66,52,55,41,38,307,128,259,123,48,43
1500000US060371091001,060371091001,"Block Group 1, Census Tract 1091, Los Angeles County, California",223,58,104,48,57,41,47,31,0,12,47,31,119,53,119,53,0,12
1500000US060371091002,060371091002,"Block Group 2, Census Tract 1091, Los Angeles County, California",99,40,46,36,41,35,5,9,5,9,0,12,53,23,44,20,9,14
1500000US060371092001,060371092001,"Block Group 1, Census Tract 1092, Los Angeles County, California",82,33,64,33,64,33,0,12,0,12,0,12,18,20,6,10,12,18
1500000US060371092002,060371092002,"Block Group 2, Census Tract 1092, Los Angeles County, California",167,49,98,39,66,30,32,32,24,30,8,13,69,37,69,37,0,12
1500000US060371092003,060371092003,"Block Group 3, Census Tract 1092, Los Angeles County, California",170,62,91,54,43,40,48,40,32,30,16,26,79,41,79,41,0,12
1500000US060371093001,060371093001,"Block Group 1, Census Tract 1093, Los Angeles County, California",100,44,48,25,30,23,18,16,0,12,18,16,52,43,19,16,33,41
1500000US060371093002,060371093002,"Block Group 2, Census Tract 1093, Los Angeles County, California",132,52,111,46,78,38,33,29,13,20,20,20,21,23,5,8,16,22
1500000US060371093003,060371093003,"Block Group 3, Census Tract 1093, Los Angeles County, California",76,40,51,36,32,26,19,23,6,10,13,20,25,19,20,17,5,7
1500000US060371094001,060371094001,"Block Group 1, Census Tract 1094, Los Angeles County, California",51,43,51,43,30,28,21,32,21,32,0,12,0,12,0,12,0,12
1500000US060371094002,060371094002,"Block Group 2, Census Tract 1094, Los Angeles County, California",58,36,34,32,22,27,12,18,0,12,12,18,24,21,17,19,7,10
1500000US060371094003,060371094003,"Block Group 3, Census Tract 1094, Los Angeles County, California",151,56,69,38,63,39,6,10,6,10,0,12,82,43,81,42,1,7
1500000US060371095001,060371095001,"Block Group 1, Census Tract 1095, Los Angeles County, California",22,26,12,19,12,19,0,12,0,12,0,12,10,16,10,16,0,12
1500000US060371095002,060371095002,"Block Group 2, Census Tract 1095, Los Angeles County, California",39,40,13,19,13,19,0,12,0,12,0,12,26,39,0,12,26,39
1500000US060371095003,060371095003,"Block Group 3, Census Tract 1095, Los Angeles County, California",51,36,0,12,0,12,0,12,0,12,0,12,51,36,39,31,12,18
1500000US060371096011,060371096011,"Block Group 1, Census Tract 1096.01, Los Angeles County, California",45,29,20,19,11,14,9,13,7,12,2,6,25,21,25,21,0,12
1500000US060371096012,060371096012,"Block Group 2, Census Tract 1096.01, Los Angeles County, California",72,36,46,29,41,27,5,10,0,12,5,10,26,22,17,18,9,14
1500000US060371096013,060371096013,"Block Group 3, Census Tract 1096.01, Los Angeles County, California",79,43,71,43,33,26,38,40,38,40,0,12,8,12,8,12,0,12
1500000US060371096014,060371096014,"Block Group 4, Census Tract 1096.01, Los Angeles County, California",76,43,57,39,48,39,9,15,0,12,9,15,19,18,11,13,8,12
1500000US060371096031,060371096031,"Block Group 1, Census Tract 1096.03, Los Angeles County, California",145,54,48,24,25,23,23,18,0,12,23,18,97,51,97,51,0,12
