GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1500000US060371011101,060371011101,"Block Group 1, Census Tract 1011.10, Los Angeles County, California",468300,37873
1500000US060371011102,060371011102,"Block Group 2, Census Tract 1011.10, Los Angeles County, California",403300,66608
1500000US060371011103,060371011103,"Block Group 3, Census Tract 1011.10, Los Angeles County, California",413200,59454
1500000US060371011221,060371011221,"Block Group 1, Census Tract 1011.22, Los Angeles County, California",567200,40462
1500000US060371011222,060371011222,"Block Group 2, Census Tract 1011.22, Los Angeles County, California",594500,26840
1500000US060371012101,060371012101,"Block Group 1, Census Tract 1012.10, Los Angeles County, California",321600,68157
1500000US060371012102,060371012102,"Block Group 2, Census Tract 1012.10, Los Angeles County, California",390300,70038
1500000US060371012201,060371012201,"Block Group 1, Census Tract 1012.20, Los Angeles County, California",388500,64743
1500000US060371012202,060371012202,"Block Group 2, Census Tract 1012.20, Los Angeles County, California",393800,37471
1500000US060371013001,060371013001,"Block Group 1, Census Tract 1013, Los Angeles County, California",552800,82338
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",572500,65291
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",579100,49372
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",471800,70632
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",362900,49579
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",590400,34674
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",564000,55109
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",538800,49634
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",459800,20024
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",694900,115882
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",446400,92742
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",431700,32650
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",541500,73163
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",683800,97882
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",463300,23384
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",476200,20057
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",377400,111794
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",480400,77756
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",351200,31197
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",427600,46036
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",406600,66229
1500000US060371032001,060371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California",483400,97476
1500000US060371032002,060371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California",460000,33169
1500000US060371032003,060371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California",519000,93949
1500000US060371033001,060371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California",660200,45543
1500000US060371033002,060371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California",645700,34891
1500000US060371034001,060371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California",560400,69666
1500000US060371034002,060371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California",467100,112503
1500000US060371034003,060371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California",558800,123216
1500000US060371034004,060371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California",466300,71367
1500000US060371034005,060371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California",454600,48293
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",403200,31488
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",389900,37057
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",365300,28432
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",225000,18581
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",373800,43707
1500000US060371041082,060371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California",178500,129528
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",323700,99726
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",351400,25796
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",405600,70004
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",395200,42691
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",350000,47801
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",355800,32901
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",370800,28614
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",325200,23734
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",375500,25187
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",332700,37896
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",282500,264017
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",358600,65595
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",354500,17217
1500000US060371043103,060371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California",374000,26520
1500000US060371043201,060371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California",370000,51974
1500000US060371043202,060371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California",-,**
1500000US060371043203,060371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California",270200,162355
1500000US060371043204,060371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California",361100,50305
1500000US060371044011,060371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California",379500,47889
1500000US060371044012,060371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California",361900,29354
1500000US060371044031,060371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California",366200,30171
1500000US060371044032,060371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California",255600,118222
1500000US060371044041,060371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California",354600,34268
1500000US060371044042,060371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California",344700,26012
1500000US060371045001,060371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California",366200,49513
1500000US060371045002,060371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California",374400,16645
1500000US060371046101,060371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California",403600,39883
1500000US060371046102,060371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California",296700,39634
1500000US060371046201,060371046201,"Block Group 1, Census Tract 1046.20, Los Angeles County, California",365500,87056
1500000US060371046202,060371046202,"Block Group 2, Census Tract 1046.20, Los Angeles County, California",354200,31680
1500000US060371047011,060371047011,"Block Group 1, Census Tract 1047.01, Los Angeles County, California",347100,24774
1500000US060371047012,060371047012,"Block Group 2, Census Tract 1047.01, Los Angeles County, California",-,**
1500000US060371047013,060371047013,"Block Group 3, Census Tract 1047.01, Los Angeles County, California",343600,32224
