GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1500000US060371011101,060371011101,"Block Group 1, Census Tract 1011.10, Los Angeles County, California",411100,45561
1500000US060371011102,060371011102,"Block Group 2, Census Tract 1011.10, Los Angeles County, California",358000,36114
1500000US060371011103,060371011103,"Block Group 3, Census Tract 1011.10, Los Angeles County, California",353300,48531
1500000US060371011221,060371011221,"Block Group 1, Census Tract 1011.22, Los Angeles County, California",485300,39028
1500000US060371011222,060371011222,"Block Group 2, Census Tract 1011.22, Los Angeles County, California",560000,44662
1500000US060371012101,060371012101,"Block Group 1, Census Tract 1012.10, Los Angeles County, California",294200,44019
1500000US060371012102,060371012102,"Block Group 2, Census Tract 1012.10, Los Angeles County, California",339100,57141
1500000US060371012201,060371012201,"Block Group 1, Census Tract 1012.20, Los Angeles County, California",392200,58703
1500000US060371012202,060371012202,"Block Group 2, Census Tract 1012.20, Los Angeles County, California",339000,78070
1500000US060371013001,060371013001,"Block Group 1, Census Tract 1013, Los Angeles County, California",507400,63615
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",413600,57653
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",498500,65751
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",398100,53353
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",324200,143806
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",559700,46159
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",536700,73620
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",481600,31733
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",410700,26903
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",488400,80657
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",356300,21005
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",377000,58202
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",535900,62201
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",539300,90861
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",411900,24519
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",460700,30054
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",385700,90300
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",433100,64569
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",350800,30351
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",368900,61978
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",344300,55198
1500000US060371032001,060371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California",452700,35573
1500000US060371032002,060371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California",404500,61378
1500000US060371032003,060371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California",449500,57714
1500000US060371033001,060371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California",627200,39188
1500000US060371033002,060371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California",618800,42043
1500000US060371034001,060371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California",563000,69648
1500000US060371034002,060371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California",395300,62162
1500000US060371034003,060371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California",427100,44965
1500000US060371034004,060371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California",411500,58615
1500000US060371034005,060371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California",365300,49496
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",341500,16578
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",355800,23763
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",326800,24790
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",206400,62536
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",336100,46422
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",250000,104393
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",300300,47796
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",335800,23315
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",385700,47847
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",300000,47543
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",305000,33791
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",344100,27833
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",322200,39210
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",347100,20372
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",297000,34125
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",275900,32327
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",279200,22297
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",321700,30387
