GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Occupied,Margin of Error; Total: - Occupied,Estimate; Total: - Vacant,Margin of Error; Total: - Vacant
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",454,105,440,105,14,22
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",327,95,327,95,0,12
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",269,60,254,58,15,23
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",409,53,400,55,9,15
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",243,61,243,61,0,12
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",562,65,544,63,18,28
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",533,73,490,72,43,39
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",326,50,304,51,22,22
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",426,52,400,52,26,29
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",258,57,233,52,25,30
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",415,72,383,70,32,34
1500000US060371043103,060371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California",255,52,242,49,13,21
1500000US060371043201,060371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California",489,105,489,105,0,12
1500000US060371043202,060371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California",322,100,299,97,23,35
1500000US060371043203,060371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California",256,75,224,72,32,36
1500000US060371043204,060371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California",174,76,152,73,22,35
1500000US060371044011,060371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California",318,53,306,58,12,17
1500000US060371044012,060371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California",418,51,399,55,19,22
1500000US060371044031,060371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California",381,65,381,65,0,12
1500000US060371044032,060371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California",251,53,251,53,0,12
1500000US060371044041,060371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California",226,49,213,49,13,19
1500000US060371044042,060371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California",419,56,390,59,29,26
1500000US060371045001,060371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California",148,44,133,42,15,16
1500000US060371045002,060371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California",530,46,482,61,48,40
1500000US060371046101,060371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California",482,59,482,59,0,12
1500000US060371046102,060371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California",231,51,231,51,0,12
1500000US060371046201,060371046201,"Block Group 1, Census Tract 1046.20, Los Angeles County, California",240,61,240,61,0,12
1500000US060371046202,060371046202,"Block Group 2, Census Tract 1046.20, Los Angeles County, California",506,58,481,59,25,27
1500000US060371047011,060371047011,"Block Group 1, Census Tract 1047.01, Los Angeles County, California",296,51,291,53,5,9
1500000US060371047012,060371047012,"Block Group 2, Census Tract 1047.01, Los Angeles County, California",422,53,422,53,0,12
1500000US060371047013,060371047013,"Block Group 3, Census Tract 1047.01, Los Angeles County, California",188,48,178,47,10,16
1500000US060371047031,060371047031,"Block Group 1, Census Tract 1047.03, Los Angeles County, California",382,48,344,60,38,35
1500000US060371047032,060371047032,"Block Group 2, Census Tract 1047.03, Los Angeles County, California",240,46,240,46,0,12
1500000US060371047041,060371047041,"Block Group 1, Census Tract 1047.04, Los Angeles County, California",1177,37,1114,71,63,60
1500000US060371048101,060371048101,"Block Group 1, Census Tract 1048.10, Los Angeles County, California",263,84,263,84,0,12
