GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder who is White alone,Margin of Error; Total: - Householder who is White alone,Estimate; Total: - Householder who is Black or African American alone,Margin of Error; Total: - Householder who is Black or African American alone,Estimate; Total: - Householder who is American Indian and Alaska Native alone,Margin of Error; Total: - Householder who is American Indian and Alaska Native alone,Estimate; Total: - Householder who is Asian alone,Margin of Error; Total: - Householder who is Asian alone,Estimate; Total: - Householder who is Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Householder who is Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Householder who is Some other race alone,Margin of Error; Total: - Householder who is Some other race alone,Estimate; Total: - Householder who is Two or more races:,Margin of Error; Total: - Householder who is Two or more races:,Estimate; Total: - Householder who is Two or more races: - Householder who is Two races including Some other race,Margin of Error; Total: - Householder who is Two or more races: - Householder who is Two races including Some other race,"Estimate; Total: - Householder who is Two or more races: - Householder who is Two races excluding Some other race, and three or more races","Margin of Error; Total: - Householder who is Two or more races: - Householder who is Two races excluding Some other race, and three or more races"
1500000US060371048101,060371048101,"Block Group 1, Census Tract 1048.10, Los Angeles County, California",263,84,211,88,5,7,0,12,0,12,0,12,47,33,0,12,0,12,0,12
1500000US060371048102,060371048102,"Block Group 2, Census Tract 1048.10, Los Angeles County, California",206,65,147,57,0,12,0,12,0,12,0,12,59,40,0,12,0,12,0,12
1500000US060371048103,060371048103,"Block Group 3, Census Tract 1048.10, Los Angeles County, California",575,96,405,103,13,20,6,11,21,25,0,12,130,62,0,12,0,12,0,12
1500000US060371048211,060371048211,"Block Group 1, Census Tract 1048.21, Los Angeles County, California",521,61,402,79,28,43,0,12,6,8,0,12,85,42,0,12,0,12,0,12
1500000US060371048212,060371048212,"Block Group 2, Census Tract 1048.21, Los Angeles County, California",245,61,182,60,0,12,0,12,0,12,0,12,59,46,4,7,0,12,4,7
1500000US060371048221,060371048221,"Block Group 1, Census Tract 1048.22, Los Angeles County, California",614,36,370,77,11,15,12,15,79,37,0,12,142,56,0,12,0,12,0,12
1500000US060371060101,060371060101,"Block Group 1, Census Tract 1060.10, Los Angeles County, California",923,57,674,74,28,22,20,31,71,38,0,12,82,36,48,36,14,20,34,30
1500000US060371060201,060371060201,"Block Group 1, Census Tract 1060.20, Los Angeles County, California",540,90,375,98,0,12,22,35,27,24,0,12,97,48,19,20,9,14,10,15
1500000US060371060202,060371060202,"Block Group 2, Census Tract 1060.20, Los Angeles County, California",888,99,669,108,19,21,28,33,21,12,0,12,110,68,41,36,22,28,19,21
1500000US060371061111,060371061111,"Block Group 1, Census Tract 1061.11, Los Angeles County, California",632,101,502,90,21,24,9,14,9,14,0,12,36,45,55,63,0,12,55,63
1500000US060371061112,060371061112,"Block Group 2, Census Tract 1061.11, Los Angeles County, California",727,98,476,105,22,21,0,12,72,35,0,12,139,85,18,20,9,13,9,14
1500000US060371061121,060371061121,"Block Group 1, Census Tract 1061.12, Los Angeles County, California",521,90,452,93,0,12,5,9,9,14,0,12,55,39,0,12,0,12,0,12
1500000US060371061122,060371061122,"Block Group 2, Census Tract 1061.12, Los Angeles County, California",987,90,695,100,5,8,18,29,172,58,0,12,66,50,31,30,8,13,23,27
1500000US060371061131,060371061131,"Block Group 1, Census Tract 1061.13, Los Angeles County, California",539,60,382,84,11,17,0,12,79,51,0,12,61,39,6,9,6,9,0,12
1500000US060371061132,060371061132,"Block Group 2, Census Tract 1061.13, Los Angeles County, California",385,62,291,64,24,14,0,12,21,16,0,12,43,27,6,9,0,12,6,9
1500000US060371061141,060371061141,"Block Group 1, Census Tract 1061.14, Los Angeles County, California",1221,107,830,122,121,60,7,11,34,30,0,12,214,71,15,16,7,11,8,12
1500000US060371061142,060371061142,"Block Group 2, Census Tract 1061.14, Los Angeles County, California",305,72,211,75,9,15,0,12,0,12,0,12,85,45,0,12,0,12,0,12
1500000US060371064031,060371064031,"Block Group 1, Census Tract 1064.03, Los Angeles County, California",298,52,226,58,0,12,0,12,20,16,0,12,52,33,0,12,0,12,0,12
1500000US060371064032,060371064032,"Block Group 2, Census Tract 1064.03, Los Angeles County, California",252,53,190,51,0,12,3,6,18,16,0,12,36,31,5,7,5,7,0,12
1500000US060371064033,060371064033,"Block Group 3, Census Tract 1064.03, Los Angeles County, California",214,52,177,51,0,12,0,12,0,12,0,12,31,22,6,10,6,10,0,12
1500000US060371064051,060371064051,"Block Group 1, Census Tract 1064.05, Los Angeles County, California",425,99,284,94,26,30,0,12,0,12,0,12,92,81,23,37,0,12,23,37
1500000US060371064052,060371064052,"Block Group 2, Census Tract 1064.05, Los Angeles County, California",316,90,225,78,25,28,0,12,9,17,0,12,57,51,0,12,0,12,0,12
1500000US060371064053,060371064053,"Block Group 3, Census Tract 1064.05, Los Angeles County, California",344,89,261,84,19,21,0,12,33,42,0,12,31,32,0,12,0,12,0,12
1500000US060371064061,060371064061,"Block Group 1, Census Tract 1064.06, Los Angeles County, California",969,128,737,130,62,47,37,39,39,30,0,12,94,72,0,12,0,12,0,12
1500000US060371064062,060371064062,"Block Group 2, Census Tract 1064.06, Los Angeles County, California",201,93,187,92,0,12,5,11,9,14,0,12,0,12,0,12,0,12,0,12
1500000US060371064063,060371064063,"Block Group 3, Census Tract 1064.06, Los Angeles County, California",391,93,181,79,51,43,0,12,102,61,0,12,48,38,9,15,0,12,9,15
1500000US060371064071,060371064071,"Block Group 1, Census Tract 1064.07, Los Angeles County, California",500,75,344,73,61,32,0,12,25,23,0,12,55,36,15,24,0,12,15,24
1500000US060371064072,060371064072,"Block Group 2, Census Tract 1064.07, Los Angeles County, California",298,74,223,66,20,25,6,9,14,20,0,12,24,19,11,13,11,13,0,12
1500000US060371064081,060371064081,"Block Group 1, Census Tract 1064.08, Los Angeles County, California",777,52,562,63,19,16,8,12,44,28,0,12,130,51,14,14,0,12,14,14
1500000US060371064082,060371064082,"Block Group 2, Census Tract 1064.08, Los Angeles County, California",199,50,142,53,6,9,0,12,13,21,0,12,38,23,0,12,0,12,0,12
