GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
1500000US060371011101,060371011101,"Block Group 1, Census Tract 1011.10, Los Angeles County, California",47279,35817
1500000US060371011102,060371011102,"Block Group 2, Census Tract 1011.10, Los Angeles County, California",44063,16950
1500000US060371011103,060371011103,"Block Group 3, Census Tract 1011.10, Los Angeles County, California",60977,20883
1500000US060371011221,060371011221,"Block Group 1, Census Tract 1011.22, Los Angeles County, California",86824,23831
1500000US060371011222,060371011222,"Block Group 2, Census Tract 1011.22, Los Angeles County, California",83690,14844
1500000US060371012101,060371012101,"Block Group 1, Census Tract 1012.10, Los Angeles County, California",33199,7564
1500000US060371012102,060371012102,"Block Group 2, Census Tract 1012.10, Los Angeles County, California",38704,6539
1500000US060371012201,060371012201,"Block Group 1, Census Tract 1012.20, Los Angeles County, California",53750,27403
1500000US060371012202,060371012202,"Block Group 2, Census Tract 1012.20, Los Angeles County, California",38171,5845
1500000US060371013001,060371013001,"Block Group 1, Census Tract 1013, Los Angeles County, California",88902,18758
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",85938,12209
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",49459,20219
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",72552,22611
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",33343,10301
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",71705,22303
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",81544,20764
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",73819,7353
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",71711,6903
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",75096,21332
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",56458,26068
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",45347,9867
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",63088,29358
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",61522,20478
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",72500,15134
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",55096,25157
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",64053,18862
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",68333,34338
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",69295,50995
