GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",376,64,199,57,44,28,11,17,67,33,0,12,55,32,0,12,0,12,0,12
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",467,73,260,68,92,26,8,13,46,25,0,12,42,29,19,30,0,12,19,30
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",467,86,222,90,38,31,7,11,109,45,0,12,82,60,9,14,9,14,0,12
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",1144,104,700,134,88,50,0,12,65,50,0,12,271,95,20,22,20,22,0,12
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",415,95,178,67,41,27,0,12,8,17,0,12,188,87,0,12,0,12,0,12
1500000US060371041082,060371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California",687,110,444,115,102,63,16,21,72,54,0,12,53,42,0,12,0,12,0,12
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",301,88,129,77,83,53,0,12,32,28,0,12,57,52,0,12,0,12,0,12
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",508,99,320,105,60,61,0,12,45,39,0,12,83,65,0,12,0,12,0,12
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",407,96,212,73,139,83,0,12,10,17,0,12,37,30,9,15,9,15,0,12
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",337,83,280,76,36,40,0,12,0,12,0,12,21,22,0,12,0,12,0,12
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",320,63,206,70,49,30,5,8,0,12,0,12,60,35,0,12,0,12,0,12
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",382,60,186,57,87,42,0,12,0,12,0,12,109,48,0,12,0,12,0,12
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",232,55,140,51,61,34,0,12,0,12,0,12,25,22,6,8,6,8,0,12
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",612,84,367,92,46,45,0,12,41,31,0,12,134,65,24,23,17,20,7,12
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",505,77,275,74,104,44,0,12,0,12,0,12,126,62,0,12,0,12,0,12
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",324,51,120,47,70,33,0,12,2,4,0,12,132,44,0,12,0,12,0,12
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",425,47,256,49,18,15,0,12,59,27,0,12,51,33,41,26,7,10,34,24
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",230,52,110,46,34,28,0,12,0,12,0,12,74,44,12,12,5,7,7,10
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",371,52,196,61,18,23,5,9,4,7,0,12,135,50,13,13,7,10,6,9
1500000US060371043103,060371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California",260,54,158,50,0,12,5,9,0,12,0,12,97,44,0,12,0,12,0,12
1500000US060371043201,060371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California",622,130,399,137,32,23,0,12,22,23,0,12,159,83,10,20,0,12,10,20
1500000US060371043202,060371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California",272,119,41,39,45,37,0,12,56,48,0,12,103,98,27,42,0,12,27,42
1500000US060371043203,060371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California",337,112,213,110,0,12,0,12,0,12,0,12,124,69,0,12,0,12,0,12
1500000US060371043204,060371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California",102,52,54,48,15,17,0,12,0,12,0,12,33,36,0,12,0,12,0,12
1500000US060371044011,060371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California",308,45,230,50,0,12,0,12,0,12,0,12,78,41,0,12,0,12,0,12
1500000US060371044012,060371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California",404,47,242,54,0,12,0,12,0,12,8,9,154,39,0,12,0,12,0,12
1500000US060371044031,060371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California",422,62,252,67,5,7,0,12,12,13,0,12,153,56,0,12,0,12,0,12
1500000US060371044032,060371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California",246,57,140,61,0,12,7,10,0,12,0,12,99,52,0,12,0,12,0,12
1500000US060371044041,060371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California",248,48,160,50,0,12,0,12,6,9,0,12,82,29,0,12,0,12,0,12
1500000US060371044042,060371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California",376,52,234,57,15,18,0,12,0,12,0,12,127,52,0,12,0,12,0,12
1500000US060371045001,060371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California",170,42,104,41,0,12,0,12,0,12,0,12,57,32,9,10,5,8,4,6
1500000US060371045002,060371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California",424,63,215,67,0,12,10,10,5,8,0,12,185,63,9,10,9,10,0,12
1500000US060371046101,060371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California",452,53,232,66,0,12,0,12,0,12,0,12,205,60,15,16,4,7,11,15
1500000US060371046102,060371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California",292,46,160,44,0,12,14,21,0,12,0,12,108,40,10,13,10,13,0,12
1500000US060371046201,060371046201,"Block Group 1, Census Tract 1046.20, Los Angeles County, California",239,62,117,43,0,12,0,12,0,12,0,12,115,54,7,9,7,9,0,12
1500000US060371046202,060371046202,"Block Group 2, Census Tract 1046.20, Los Angeles County, California",462,60,310,64,0,12,0,12,3,6,0,12,136,52,13,15,13,15,0,12
1500000US060371047011,060371047011,"Block Group 1, Census Tract 1047.01, Los Angeles County, California",355,49,179,55,13,14,0,12,0,12,0,12,152,48,11,15,11,15,0,12
1500000US060371047012,060371047012,"Block Group 2, Census Tract 1047.01, Los Angeles County, California",431,56,261,58,29,22,0,12,0,12,0,12,136,50,5,8,0,12,5,8
1500000US060371047013,060371047013,"Block Group 3, Census Tract 1047.01, Los Angeles County, California",156,40,77,38,8,12,0,12,0,12,0,12,65,27,6,8,0,12,6,8
1500000US060371047031,060371047031,"Block Group 1, Census Tract 1047.03, Los Angeles County, California",317,64,200,57,10,16,0,12,0,12,0,12,107,46,0,12,0,12,0,12
1500000US060371047032,060371047032,"Block Group 2, Census Tract 1047.03, Los Angeles County, California",267,54,174,52,14,22,14,19,0,12,0,12,63,34,2,4,2,4,0,12
1500000US060371047041,060371047041,"Block Group 1, Census Tract 1047.04, Los Angeles County, California",1155,60,628,101,203,45,7,11,48,36,0,12,269,76,0,12,0,12,0,12
1500000US060371048101,060371048101,"Block Group 1, Census Tract 1048.10, Los Angeles County, California",163,67,133,64,0,12,0,12,0,12,0,12,30,38,0,12,0,12,0,12
1500000US060371048102,060371048102,"Block Group 2, Census Tract 1048.10, Los Angeles County, California",211,79,129,66,0,12,0,12,17,27,0,12,65,50,0,12,0,12,0,12
1500000US060371048103,060371048103,"Block Group 3, Census Tract 1048.10, Los Angeles County, California",654,102,476,93,0,12,3,8,20,32,0,12,155,74,0,12,0,12,0,12
1500000US060371048211,060371048211,"Block Group 1, Census Tract 1048.21, Los Angeles County, California",526,62,336,68,17,25,0,12,26,18,0,12,142,50,5,7,5,7,0,12
1500000US060371048212,060371048212,"Block Group 2, Census Tract 1048.21, Los Angeles County, California",220,49,121,48,0,12,5,7,0,12,0,12,87,42,7,10,0,12,7,10
1500000US060371048221,060371048221,"Block Group 1, Census Tract 1048.22, Los Angeles County, California",620,36,361,57,3,5,12,19,69,33,0,12,160,57,15,22,0,12,15,22
1500000US060371060101,060371060101,"Block Group 1, Census Tract 1060.10, Los Angeles County, California",965,44,684,83,52,31,6,9,82,43,0,12,111,50,30,24,0,12,30,24
1500000US060371060201,060371060201,"Block Group 1, Census Tract 1060.20, Los Angeles County, California",565,88,402,95,0,12,0,12,6,10,0,12,126,63,31,24,15,16,16,17
1500000US060371060202,060371060202,"Block Group 2, Census Tract 1060.20, Los Angeles County, California",911,90,799,96,14,18,0,12,15,17,0,12,50,34,33,31,16,22,17,20
1500000US060371061111,060371061111,"Block Group 1, Census Tract 1061.11, Los Angeles County, California",557,86,472,84,0,12,8,14,17,20,0,12,17,19,43,51,0,12,43,51
1500000US060371061112,060371061112,"Block Group 2, Census Tract 1061.11, Los Angeles County, California",816,81,479,93,64,51,0,12,66,29,0,12,183,88,24,23,8,14,16,18
1500000US060371061121,060371061121,"Block Group 1, Census Tract 1061.12, Los Angeles County, California",485,92,407,101,0,12,0,12,0,12,0,12,78,42,0,12,0,12,0,12
1500000US060371061122,060371061122,"Block Group 2, Census Tract 1061.12, Los Angeles County, California",995,96,721,104,13,19,41,47,102,59,0,12,84,52,34,39,0,12,34,39
1500000US060371061131,060371061131,"Block Group 1, Census Tract 1061.13, Los Angeles County, California",571,79,361,75,40,45,0,12,75,29,0,12,95,46,0,12,0,12,0,12
1500000US060371061132,060371061132,"Block Group 2, Census Tract 1061.13, Los Angeles County, California",384,65,330,67,19,16,0,12,10,11,0,12,25,20,0,12,0,12,0,12
1500000US060371061141,060371061141,"Block Group 1, Census Tract 1061.14, Los Angeles County, California",1257,98,974,125,45,34,9,15,55,48,0,12,159,63,15,16,8,12,7,11
1500000US060371061142,060371061142,"Block Group 2, Census Tract 1061.14, Los Angeles County, California",324,81,183,73,20,30,4,8,5,9,0,12,112,64,0,12,0,12,0,12
1500000US060371064031,060371064031,"Block Group 1, Census Tract 1064.03, Los Angeles County, California",270,55,216,58,0,12,0,12,14,15,0,12,37,28,3,5,0,12,3,5
1500000US060371064032,060371064032,"Block Group 2, Census Tract 1064.03, Los Angeles County, California",301,59,235,65,0,12,5,7,16,17,0,12,41,29,4,6,4,6,0,12
1500000US060371064033,060371064033,"Block Group 3, Census Tract 1064.03, Los Angeles County, California",220,51,187,51,0,12,0,12,0,12,0,12,33,19,0,12,0,12,0,12
1500000US060371064051,060371064051,"Block Group 1, Census Tract 1064.05, Los Angeles County, California",375,105,295,108,41,41,0,12,10,16,0,12,19,23,10,16,10,16,0,12
1500000US060371064052,060371064052,"Block Group 2, Census Tract 1064.05, Los Angeles County, California",406,105,285,96,31,50,0,12,8,14,0,12,82,59,0,12,0,12,0,12
1500000US060371064053,060371064053,"Block Group 3, Census Tract 1064.05, Los Angeles County, California",380,108,277,110,18,21,0,12,33,42,0,12,41,41,11,19,0,12,11,19
1500000US060371064061,060371064061,"Block Group 1, Census Tract 1064.06, Los Angeles County, California",950,98,709,108,11,18,59,63,56,35,0,12,79,49,36,52,0,12,36,52
1500000US060371064062,060371064062,"Block Group 2, Census Tract 1064.06, Los Angeles County, California",285,84,263,83,0,12,14,19,8,13,0,12,0,12,0,12,0,12,0,12
1500000US060371064063,060371064063,"Block Group 3, Census Tract 1064.06, Los Angeles County, California",423,90,281,85,36,32,0,12,51,47,0,12,44,36,11,19,0,12,11,19
1500000US060371064071,060371064071,"Block Group 1, Census Tract 1064.07, Los Angeles County, California",581,70,397,75,88,47,0,12,39,29,0,12,31,27,26,28,0,12,26,28
1500000US060371064072,060371064072,"Block Group 2, Census Tract 1064.07, Los Angeles County, California",257,59,202,65,10,11,0,12,0,12,0,12,34,22,11,12,11,12,0,12
1500000US060371064081,060371064081,"Block Group 1, Census Tract 1064.08, Los Angeles County, California",728,61,544,60,19,23,0,12,51,29,0,12,100,43,14,15,5,8,9,12
1500000US060371064082,060371064082,"Block Group 2, Census Tract 1064.08, Los Angeles County, California",203,48,130,48,6,10,0,12,12,20,0,12,55,28,0,12,0,12,0,12
1500000US060371065101,060371065101,"Block Group 1, Census Tract 1065.10, Los Angeles County, California",499,114,337,113,32,30,5,11,33,32,0,12,55,42,37,56,0,12,37,56
1500000US060371065102,060371065102,"Block Group 2, Census Tract 1065.10, Los Angeles County, California",501,111,404,110,28,34,0,12,8,16,0,12,61,48,0,12,0,12,0,12
1500000US060371065103,060371065103,"Block Group 3, Census Tract 1065.10, Los Angeles County, California",567,113,387,122,33,36,0,12,76,43,0,12,27,34,44,59,0,12,44,59
1500000US060371065201,060371065201,"Block Group 1, Census Tract 1065.20, Los Angeles County, California",567,82,500,92,0,12,0,12,21,23,0,12,27,27,19,30,0,12,19,30
1500000US060371065202,060371065202,"Block Group 2, Census Tract 1065.20, Los Angeles County, California",472,87,415,90,6,10,0,12,11,15,0,12,40,30,0,12,0,12,0,12
1500000US060371065203,060371065203,"Block Group 3, Census Tract 1065.20, Los Angeles County, California",354,85,305,88,0,12,0,12,0,12,0,12,40,26,9,14,9,14,0,12
1500000US060371066031,060371066031,"Block Group 1, Census Tract 1066.03, Los Angeles County, California",492,46,334,48,0,12,0,12,138,33,0,12,5,7,15,15,0,12,15,15
1500000US060371066032,060371066032,"Block Group 2, Census Tract 1066.03, Los Angeles County, California",481,48,338,55,0,12,0,12,98,36,0,12,0,12,45,37,5,9,40,36
1500000US060371066041,060371066041,"Block Group 1, Census Tract 1066.04, Los Angeles County, California",84,53,84,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066042,060371066042,"Block Group 2, Census Tract 1066.04, Los Angeles County, California",625,113,507,120,7,12,8,15,49,46,0,12,54,41,0,12,0,12,0,12
1500000US060371066043,060371066043,"Block Group 3, Census Tract 1066.04, Los Angeles County, California",201,84,201,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066044,060371066044,"Block Group 4, Census Tract 1066.04, Los Angeles County, California",251,73,189,69,0,12,0,12,24,24,0,12,29,31,9,14,9,14,0,12
1500000US060371066411,060371066411,"Block Group 1, Census Tract 1066.41, Los Angeles County, California",772,39,567,57,5,8,0,12,166,45,0,12,9,14,25,24,0,12,25,24
1500000US060371066421,060371066421,"Block Group 1, Census Tract 1066.42, Los Angeles County, California",389,78,256,55,53,39,0,12,33,27,0,12,0,12,47,49,0,12,47,49
1500000US060371066422,060371066422,"Block Group 2, Census Tract 1066.42, Los Angeles County, California",341,68,278,50,0,12,0,12,0,12,0,12,9,13,54,65,54,65,0,12
1500000US060371066423,060371066423,"Block Group 3, Census Tract 1066.42, Los Angeles County, California",329,75,219,63,7,10,0,12,51,52,0,12,52,24,0,12,0,12,0,12
1500000US060371066431,060371066431,"Block Group 1, Census Tract 1066.43, Los Angeles County, California",844,85,573,86,11,18,0,12,187,55,0,12,28,35,45,51,33,49,12,15
1500000US060371066432,060371066432,"Block Group 2, Census Tract 1066.43, Los Angeles County, California",264,75,241,73,0,12,0,12,9,13,0,12,14,21,0,12,0,12,0,12
1500000US060371066433,060371066433,"Block Group 3, Census Tract 1066.43, Los Angeles County, California",233,58,149,52,0,12,27,40,29,25,0,12,28,27,0,12,0,12,0,12
1500000US060371066451,060371066451,"Block Group 1, Census Tract 1066.45, Los Angeles County, California",459,77,361,74,0,12,0,12,21,20,0,12,77,65,0,12,0,12,0,12
1500000US060371066452,060371066452,"Block Group 2, Census Tract 1066.45, Los Angeles County, California",698,85,523,81,39,42,0,12,88,39,0,12,17,21,31,28,0,12,31,28
1500000US060371066461,060371066461,"Block Group 1, Census Tract 1066.46, Los Angeles County, California",593,50,422,47,31,20,0,12,104,32,0,12,30,28,6,9,6,9,0,12
1500000US060371066462,060371066462,"Block Group 2, Census Tract 1066.46, Los Angeles County, California",370,51,228,59,15,18,0,12,47,25,6,11,65,36,9,11,5,9,4,6
1500000US060371066481,060371066481,"Block Group 1, Census Tract 1066.48, Los Angeles County, California",732,69,550,79,6,10,0,12,0,12,0,12,173,54,3,6,3,6,0,12
1500000US060371066482,060371066482,"Block Group 2, Census Tract 1066.48, Los Angeles County, California",277,67,207,63,30,33,0,12,0,12,0,12,40,28,0,12,0,12,0,12
1500000US060371066491,060371066491,"Block Group 1, Census Tract 1066.49, Los Angeles County, California",258,55,221,55,0,12,0,12,15,17,0,12,22,23,0,12,0,12,0,12
1500000US060371066492,060371066492,"Block Group 2, Census Tract 1066.49, Los Angeles County, California",436,61,249,60,21,15,0,12,126,20,7,10,21,16,12,11,0,12,12,11
1500000US060371070101,060371070101,"Block Group 1, Census Tract 1070.10, Los Angeles County, California",727,45,551,57,0,12,0,12,0,12,0,12,158,60,18,15,5,8,13,13
1500000US060371070201,060371070201,"Block Group 1, Census Tract 1070.20, Los Angeles County, California",1075,93,778,110,10,16,11,20,134,39,0,12,115,67,27,28,14,23,13,20
1500000US060371070202,060371070202,"Block Group 2, Census Tract 1070.20, Los Angeles County, California",197,77,116,67,0,12,0,12,7,12,0,12,65,38,9,15,0,12,9,15
1500000US060371081011,060371081011,"Block Group 1, Census Tract 1081.01, Los Angeles County, California",790,31,544,45,21,16,0,12,171,40,0,12,31,29,23,19,9,15,14,15
1500000US060371081021,060371081021,"Block Group 1, Census Tract 1081.02, Los Angeles County, California",1219,54,695,111,42,34,0,12,422,104,0,12,0,12,60,63,14,20,46,60
1500000US060371081031,060371081031,"Block Group 1, Census Tract 1081.03, Los Angeles County, California",595,80,376,79,0,12,11,19,165,48,0,12,33,32,10,16,0,12,10,16
1500000US060371081032,060371081032,"Block Group 2, Census Tract 1081.03, Los Angeles County, California",418,70,271,63,11,16,0,12,125,44,0,12,0,12,11,16,0,12,11,16
1500000US060371081041,060371081041,"Block Group 1, Census Tract 1081.04, Los Angeles County, California",568,25,384,45,11,13,0,12,150,38,0,12,23,28,0,12,0,12,0,12
1500000US060371082011,060371082011,"Block Group 1, Census Tract 1082.01, Los Angeles County, California",931,125,434,101,55,55,0,12,394,100,0,12,37,40,11,17,11,17,0,12
1500000US060371082012,060371082012,"Block Group 2, Census Tract 1082.01, Los Angeles County, California",985,114,471,94,10,16,0,12,492,88,0,12,0,12,12,19,0,12,12,19
1500000US060371082021,060371082021,"Block Group 1, Census Tract 1082.02, Los Angeles County, California",2517,95,1262,157,117,89,64,82,1001,136,0,17,0,17,73,71,0,17,73,71
1500000US060371091001,060371091001,"Block Group 1, Census Tract 1091, Los Angeles County, California",375,58,299,60,0,12,0,12,31,32,0,12,45,35,0,12,0,12,0,12
1500000US060371091002,060371091002,"Block Group 2, Census Tract 1091, Los Angeles County, California",375,55,219,48,0,12,5,8,56,25,0,12,89,49,6,10,6,10,0,12
1500000US060371092001,060371092001,"Block Group 1, Census Tract 1092, Los Angeles County, California",174,66,151,66,0,12,0,12,23,28,0,12,0,12,0,12,0,12,0,12
1500000US060371092002,060371092002,"Block Group 2, Census Tract 1092, Los Angeles County, California",352,110,235,83,0,12,0,12,85,99,0,12,27,43,5,11,0,12,5,11
1500000US060371092003,060371092003,"Block Group 3, Census Tract 1092, Los Angeles County, California",438,83,294,91,0,12,0,12,80,46,17,26,47,56,0,12,0,12,0,12
1500000US060371093001,060371093001,"Block Group 1, Census Tract 1093, Los Angeles County, California",288,50,186,54,0,12,0,12,33,23,0,12,62,46,7,11,0,12,7,11
1500000US060371093002,060371093002,"Block Group 2, Census Tract 1093, Los Angeles County, California",397,64,231,49,32,41,0,12,56,33,0,12,68,42,10,14,10,14,0,12
1500000US060371093003,060371093003,"Block Group 3, Census Tract 1093, Los Angeles County, California",241,57,97,33,0,12,33,47,51,29,0,12,53,38,7,10,0,12,7,10
